fpr,tpr
0.423728813559322,0.8256130790190735
0.423728813559322,0.8283378746594006
0.4265536723163842,0.8283378746594006
0.4265536723163842,0.8310626702997275
0.4519774011299435,0.8310626702997275
0.4519774011299435,0.8337874659400545
0.4576271186440678,0.8337874659400545
0.4576271186440678,0.8365122615803815
0.4632768361581921,0.8365122615803815
0.4632768361581921,0.8392370572207084
0.4830508474576271,0.8392370572207084
0.4830508474576271,0.8419618528610354
0.4887005649717514,0.8419618528610354
0.4887005649717514,0.8474114441416893
0.4915254237288136,0.8474114441416893
0.4915254237288136,0.8501362397820164
0.4943502824858757,0.8501362397820164
0.4943502824858757,0.8555858310626703
0.5,0.8555858310626703
0.5,0.8610354223433242
0.5028248587570622,0.8610354223433242
0.5028248587570622,0.8664850136239782
0.5254237288135594,0.8664850136239782
0.5254237288135594,0.8692098092643051
0.5310734463276836,0.8692098092643051
0.5310734463276836,0.8746594005449592
0.5508474576271186,0.8746594005449592
0.5508474576271186,0.8773841961852861
0.5536723163841808,0.8773841961852861
0.5536723163841808,0.8801089918256131
0.5621468926553672,0.8801089918256131
0.5621468926553672,0.8828337874659401
0.5706214689265536,0.8828337874659401
0.5706214689265536,0.8910081743869209
0.5875706214689266,0.8910081743869209
0.5875706214689266,0.8937329700272479
0.6242937853107344,0.8937329700272479
0.6242937853107344,0.896457765667575
0.6440677966101694,0.896457765667575
0.6440677966101694,0.8991825613079019
0.6468926553672316,0.8991825613079019
0.6468926553672316,0.9019073569482289
0.6497175141242938,0.9019073569482289
0.6497175141242938,0.9046321525885559
0.655367231638418,0.9046321525885559
0.655367231638418,0.9073569482288828
0.6610169491525424,0.9073569482288828
0.6610169491525424,0.9100817438692098
0.6694915254237288,0.9100817438692098
0.6694915254237288,0.9128065395095368
0.6779661016949152,0.9128065395095368
0.6779661016949152,0.9182561307901907
0.6949152542372882,0.9182561307901907
0.6949152542372882,0.9237057220708447
0.7033898305084746,0.9237057220708447
0.7033898305084746,0.9264305177111717
0.7090395480225988,0.9264305177111717
0.7090395480225988,0.9291553133514986
0.7203389830508474,0.9291553133514986
0.7203389830508474,0.9346049046321526
0.7259887005649718,0.9346049046321526
0.7259887005649718,0.9373297002724795
0.7288135593220338,0.9373297002724795
0.7288135593220338,0.9455040871934605
0.7457627118644068,0.9455040871934605
0.7457627118644068,0.9482288828337875
0.748587570621469,0.9482288828337875
0.748587570621469,0.9509536784741145
0.7655367231638418,0.9509536784741145
0.7655367231638418,0.9564032697547684
0.7740112994350282,0.9564032697547684
0.7740112994350282,0.9591280653950953
0.7768361581920904,0.9591280653950953
0.7768361581920904,0.9645776566757494
0.7909604519774012,0.9645776566757494
0.7909604519774012,0.9673024523160763
0.8107344632768362,0.9673024523160763
0.8107344632768362,0.9727520435967303
0.827683615819209,0.9727520435967303
0.827683615819209,0.9782016348773842
0.8418079096045198,0.9782016348773842
0.8418079096045198,0.9809264305177112
0.903954802259887,0.9809264305177112
0.903954802259887,0.9836512261580381
0.923728813559322,0.9836512261580381
0.923728813559322,0.9863760217983651
0.943502824858757,0.9863760217983651
0.943502824858757,0.989100817438692
0.9463276836158192,0.989100817438692
0.9463276836158192,0.9918256130790191
0.9491525423728814,0.9918256130790191
0.9491525423728814,0.9945504087193461
0.9689265536723164,0.9945504087193461
0.9689265536723164,1.0
1.0,1.0
